GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US42007,42007,"Beaver County, Pennsylvania",50223,1795,669,351,1966,523,4524,780,6708,924,4272,799,3899,1008,3199,701,2708,645,3285,652,6752,1230,4008,761,5214,774,1341,511,1029,427,379,245,144,141,126,111
0500000US42011,42011,"Berks County, Pennsylvania",107037,2692,663,300,2710,619,4113,766,7330,1045,7735,1321,8339,1394,5870,1042,5660,726,5291,1009,13871,1504,13543,1879,15653,1446,8670,1486,4415,849,1897,659,452,304,825,396
0500000US42013,42013,"Blair County, Pennsylvania",35090,1482,615,266,3224,656,3735,645,4404,805,3566,859,2579,684,2880,745,2408,548,1734,461,4378,926,3091,770,1740,520,412,247,29,49,0,174,204,237,91,126
0500000US42017,42017,"Bucks County, Pennsylvania",179174,3440,720,357,1649,750,2374,637,4827,1016,5804,998,8974,1266,8721,1253,8864,1210,7546,1415,16022,1714,16746,2293,33669,2620,27170,2310,16438,1866,9767,1497,3942,762,5941,1091
0500000US42019,42019,"Butler County, Pennsylvania",57613,1605,754,271,2475,703,5224,707,5771,903,4703,793,3506,760,2507,539,2091,502,2756,646,5397,836,5172,820,8261,1089,4033,837,2345,598,1359,540,538,255,721,371
0500000US42021,42021,"Cambria County, Pennsylvania",42272,1513,1117,295,2883,541,6319,745,6055,843,5069,777,3616,671,3254,705,2651,593,1652,393,3795,652,1990,530,2237,602,1197,470,153,121,216,185,49,81,19,31
0500000US42025,42025,"Carbon County, Pennsylvania",20120,1530,179,180,1567,590,1571,482,1830,553,1719,527,1874,620,1182,520,818,372,901,386,3607,982,1449,603,1908,578,1200,519,197,181,24,39,94,143,0,174
0500000US42027,42027,"Centre County, Pennsylvania",36884,1434,472,233,1218,405,2865,644,3074,644,2151,598,2036,544,2205,752,2020,616,2681,934,4165,823,3682,899,4816,937,2992,975,1462,595,708,355,221,210,116,134
0500000US42029,42029,"Chester County, Pennsylvania",138679,2823,394,246,779,280,1126,329,3131,679,5346,944,5792,1040,7441,984,5273,1137,4946,873,10773,1325,11409,1430,24317,2198,21727,1925,14698,1544,9286,979,4690,802,7551,1072
0500000US42033,42033,"Clearfield County, Pennsylvania",22384,1206,475,170,2032,550,3709,637,2961,621,2092,528,1797,530,1385,440,1720,496,934,341,1785,472,1605,570,1184,510,263,164,147,118,172,166,14,24,109,90
0500000US42037,42037,"Columbia County, Pennsylvania",17870,1231,665,403,1215,362,1925,499,1795,447,1492,441,1302,386,853,403,1666,411,1094,323,1770,442,1580,465,1618,411,685,261,155,131,18,29,37,46,0,174
0500000US42039,42039,"Crawford County, Pennsylvania",25051,1099,695,230,2276,437,3637,546,3195,451,1804,466,1407,352,1852,459,1840,547,1622,441,2511,514,1695,427,1535,577,435,187,167,117,168,161,95,108,117,96
0500000US42041,42041,"Cumberland County, Pennsylvania",67611,2166,241,188,1696,594,4015,735,6023,875,4821,1014,5230,964,3851,938,2681,735,2754,742,7625,1172,7566,1224,11848,1504,5286,1093,2297,788,671,480,347,221,659,328
0500000US42043,42043,"Dauphin County, Pennsylvania",70971,2046,647,357,1484,440,4481,810,7417,1048,6215,1096,4615,865,3988,864,4482,895,3236,658,9353,1166,8642,1243,9540,1795,3919,857,1343,479,704,344,357,297,548,314
0500000US42045,42045,"Delaware County, Pennsylvania",138062,3066,780,369,2511,685,3446,770,4921,911,6299,1029,7846,986,7774,1327,6324,1111,8078,1091,15380,1505,14934,1685,24195,2162,14457,1688,9038,1349,4191,871,2495,589,5393,871
0500000US42049,42049,"Erie County, Pennsylvania",72423,2484,826,318,3451,792,7497,987,8472,1257,6398,1100,5311,945,5334,880,4322,880,4418,909,9230,1389,6545,1183,6500,1092,2412,541,1065,445,358,192,194,164,90,96
0500000US42051,42051,"Fayette County, Pennsylvania",40184,1989,1426,618,3225,728,5878,960,4713,747,3986,787,3225,841,2525,734,2854,814,2366,847,4317,975,2735,646,1680,541,591,296,295,196,207,192,80,84,81,132
0500000US42055,42055,"Franklin County, Pennsylvania",42290,1804,953,542,1931,624,3602,592,3334,908,4180,815,1999,595,1515,526,1727,669,1855,665,6367,1271,5007,985,6066,1166,2414,705,616,323,357,249,0,174,367,243
0500000US42063,42063,"Indiana County, Pennsylvania",24258,1228,557,256,1333,283,3163,708,4103,816,2124,546,1632,365,1446,390,1334,430,1197,413,2535,510,2627,645,1393,467,431,189,203,165,110,107,19,30,51,62
0500000US42069,42069,"Lackawanna County, Pennsylvania",54480,1979,541,279,2260,637,3653,708,5388,922,4812,981,4796,831,4475,953,3321,906,3463,970,6096,1020,6028,967,5688,1092,1959,496,967,396,632,436,195,152,206,130
0500000US42071,42071,"Lancaster County, Pennsylvania",133078,3033,1495,508,3807,810,6209,1002,10488,1290,12011,1433,8967,1349,7473,1359,5768,1076,5540,1043,17065,1893,15164,1708,21830,1911,9166,1324,3556,773,1949,550,1420,614,1170,557
0500000US42073,42073,"Lawrence County, Pennsylvania",26352,1315,231,174,1845,473,3109,608,3170,715,2476,583,2479,602,1617,495,1047,368,1299,385,3251,727,1824,583,2551,665,814,355,231,158,195,179,21,35,192,125
0500000US42075,42075,"Lebanon County, Pennsylvania",35574,1696,293,194,880,331,1971,563,3058,743,3898,878,2755,639,2106,615,2314,695,1909,579,5341,975,3714,689,3737,882,2586,769,365,243,344,234,219,213,84,86
0500000US42077,42077,"Lehigh County, Pennsylvania",89187,2908,616,323,1143,496,3755,696,4684,928,7283,1196,5125,944,5087,1070,4318,905,4992,1008,10988,1525,9234,1435,15413,1631,8561,1356,4612,1115,1244,448,731,391,1401,578
0500000US42079,42079,"Luzerne County, Pennsylvania",84510,2507,1330,409,5736,951,8570,1210,7708,1067,6608,808,6697,967,5905,921,4665,917,5470,985,10402,1140,7048,1171,7865,1367,3952,793,1898,640,299,201,271,199,86,97
0500000US42081,42081,"Lycoming County, Pennsylvania",30989,1501,383,193,1447,374,2706,567,2676,584,3234,577,2427,620,1568,419,1742,625,1701,482,4943,872,3346,723,3063,587,1163,373,383,197,36,45,122,128,49,67
0500000US42085,42085,"Mercer County, Pennsylvania",33278,1524,745,220,2725,566,5326,1077,4557,838,2943,609,2063,611,2197,513,2055,490,1501,426,3740,732,1735,392,2260,619,1029,444,170,103,149,137,0,174,83,107
0500000US42089,42089,"Monroe County, Pennsylvania",43312,2422,215,192,1054,542,2666,1032,2874,853,2687,711,2385,647,2975,878,1479,525,1485,683,5796,1053,4525,1028,7712,1397,4073,1160,1659,757,680,433,463,351,584,470
0500000US42091,42091,"Montgomery County, Pennsylvania",222327,3281,1115,432,1514,473,2915,692,6590,1019,8723,916,11060,1194,10802,1461,9330,979,10093,1319,19438,1642,19284,1865,46753,2381,30443,1830,19432,1696,9098,1212,6276,995,9461,1064
0500000US42095,42095,"Northampton County, Pennsylvania",77131,2581,266,222,606,290,1752,479,3392,689,5904,1043,5301,780,4805,905,4417,789,3398,706,8116,1183,9662,1361,13815,1546,9544,1257,3317,861,1527,441,789,381,520,279
0500000US42097,42097,"Northumberland County, Pennsylvania",26682,1274,531,236,2101,473,3992,719,3408,720,2618,668,1915,529,1490,474,1829,612,1040,336,2456,570,2040,524,1979,432,824,322,265,161,102,104,32,39,60,59
0500000US42101,42101,"Philadelphia County, Pennsylvania",302498,6177,8131,1221,22248,2156,30191,2389,28144,2934,20650,1965,18523,2080,17697,2480,15071,1651,16358,1819,34394,2802,28960,2311,34682,3023,13796,1606,6475,1164,2916,717,1994,651,2268,597
0500000US42107,42107,"Schuylkill County, Pennsylvania",43452,1793,338,203,2324,506,5571,976,6197,900,4038,637,3614,798,2469,581,2296,586,2882,701,4481,842,3656,720,3348,612,1088,374,895,504,97,93,91,112,67,109
0500000US42111,42111,"Somerset County, Pennsylvania",22559,1031,571,179,2651,520,2867,566,2725,535,1840,493,2268,603,1214,290,1473,410,1273,344,2367,577,1584,470,1089,335,389,201,114,113,81,78,24,41,29,34
0500000US42125,42125,"Washington County, Pennsylvania",61848,2083,1457,388,3627,769,6512,975,5329,825,4323,719,3557,721,3973,872,3257,759,2952,859,6592,904,5637,1029,7106,1196,3748,826,1834,617,920,453,328,241,696,428
0500000US42129,42129,"Westmoreland County, Pennsylvania",116750,2854,1897,798,6406,1039,12913,1427,12309,1316,9828,1219,8628,1406,7958,1164,6457,1052,6111,1020,13262,1534,9762,1396,11844,1391,5724,801,1489,559,698,375,808,346,656,421
0500000US42133,42133,"York County, Pennsylvania",128886,3322,958,421,2067,585,5368,944,8439,1271,8211,1315,9459,1344,6473,1011,5307,947,6750,1078,18230,2311,17530,1980,22177,2254,10526,1539,4957,969,1235,511,560,301,639,296
0500000US44003,44003,"Kent County, Rhode Island",44166,2299,48,79,77,92,920,374,1849,648,2791,661,2731,719,1775,587,1412,576,2211,725,4651,964,5510,1276,10083,1463,5187,956,2341,678,1158,489,870,421,552,313
0500000US44005,44005,"Newport County, Rhode Island",20736,1263,50,80,41,67,387,257,708,316,1060,503,1066,451,1375,451,1072,489,786,382,2034,754,2189,627,3539,701,2622,676,1441,500,939,527,666,314,761,386
0500000US44007,44007,"Providence County, Rhode Island",122223,3571,196,154,745,362,1949,656,4422,849,8201,1230,8154,1274,8331,1188,5556,1089,4938,1033,11216,1730,15216,2114,28753,2747,14534,1900,5741,1075,1969,636,981,498,1321,547
0500000US44009,44009,"Washington County, Rhode Island",37258,1554,212,224,129,151,540,274,1343,438,2005,543,2387,733,1610,684,1674,599,1485,523,4309,1018,3763,1024,7062,1425,5220,864,2628,626,1483,468,441,230,967,345
0500000US45003,45003,"Aiken County, South Carolina",46645,1740,2049,729,5917,1105,5666,1189,2900,767,3155,899,2865,753,2179,654,3051,836,2354,796,7159,1434,4052,1266,2788,791,1463,748,722,371,293,254,0,207,32,57
0500000US45007,45007,"Anderson County, South Carolina",50190,2670,3689,844,7865,1207,7447,1332,4247,1038,2585,806,2943,985,2171,685,2893,853,2174,743,5258,1317,2495,845,4040,950,961,443,718,470,0,207,292,245,412,298
0500000US45013,45013,"Beaufort County, South Carolina",50270,2422,1075,472,2874,1001,3136,1152,3370,1195,2581,825,1766,573,1880,723,2290,851,2215,700,6771,1280,5422,1035,6960,1175,3071,814,2676,729,1519,591,577,368,2087,557
0500000US45015,45015,"Berkeley County, South Carolina",53340,2298,1634,655,3675,967,5121,1054,3318,750,2525,881,2074,590,1920,618,3254,1010,2416,716,8193,1308,7102,1195,7150,1304,2624,650,1105,464,299,234,615,558,315,264
0500000US45019,45019,"Charleston County, South Carolina",95776,2733,1080,591,3477,867,5394,1069,5609,1040,5853,1244,3929,1179,3340,872,4649,965,4244,1101,12436,1732,9838,1539,15748,2081,7687,1388,3986,894,3049,806,1991,1100,3466,888
0500000US45031,45031,"Darlington County, South Carolina",19592,1472,2298,765,3908,919,3222,967,1182,480,573,312,1058,477,1443,609,694,408,1288,638,1880,795,692,400,741,380,421,298,192,200,0,207,0,207,0,207
0500000US45035,45035,"Dorchester County, South Carolina",38909,1808,998,531,1340,574,2404,722,2390,732,1984,596,1986,635,2335,1001,1252,466,1753,562,4994,1054,6447,1457,7901,1429,2001,862,763,335,104,79,135,132,122,146
0500000US45041,45041,"Florence County, South Carolina",34784,1903,2061,767,3767,865,5770,972,2262,722,2123,771,1844,731,2012,976,2434,753,1935,814,4461,927,2512,765,2457,762,623,449,256,129,127,136,60,99,80,92
0500000US45045,45045,"Greenville County, South Carolina",122066,3027,4824,1013,11545,1636,12191,1450,9494,1510,6054,996,5860,1368,5467,944,5804,1100,8237,1201,16670,1866,11385,1324,13910,1636,5088,1086,3304,772,1000,487,336,206,897,387
0500000US45047,45047,"Greenwood County, South Carolina",16729,1393,1269,573,2311,646,2302,719,1344,590,1209,541,823,490,803,725,1304,556,1026,547,1266,610,1715,543,682,431,401,302,121,144,0,207,133,147,20,36
0500000US45051,45051,"Horry County, South Carolina",88402,3337,3887,1040,8660,1481,9013,1408,8122,1322,6093,1065,4660,1062,3716,873,4520,963,4048,748,11664,1551,9492,1463,9003,1340,2923,1019,1681,586,445,221,174,180,301,221
0500000US45057,45057,"Lancaster County, South Carolina",27252,1426,1331,573,2618,723,3001,868,1834,635,1438,652,1188,623,1422,747,1262,745,1843,799,3253,810,2705,964,2792,904,769,452,1191,857,564,667,41,70,0,207
0500000US45059,45059,"Laurens County, South Carolina",16680,1134,1204,431,3054,713,2312,697,1401,471,795,376,374,233,1111,375,871,443,845,355,1841,519,1071,371,1191,491,495,363,115,138,0,207,0,207,0,207
0500000US45063,45063,"Lexington County, South Carolina",81383,2487,3200,769,6519,1000,7759,1172,6540,999,5271,1061,3403,761,3826,865,5101,974,5041,880,13243,1737,7957,1239,8057,1269,2432,619,1363,491,1086,521,211,164,374,294
0500000US45073,45073,"Oconee County, South Carolina",22319,1536,1559,553,4178,970,2734,752,1632,492,937,502,859,392,936,355,1260,612,1557,676,1925,717,1150,425,1751,634,872,327,375,281,82,131,116,115,396,343
0500000US45075,45075,"Orangeburg County, South Carolina",21726,1420,1428,552,3248,887,3091,629,1902,809,1750,720,1153,466,940,513,1305,476,2044,705,1782,719,1073,468,1445,555,565,302,0,207,0,207,0,207,0,207
0500000US45077,45077,"Pickens County, South Carolina",31255,1757,1866,613,2980,789,4142,989,2350,635,2093,896,1950,693,1551,478,1718,693,1807,628,4686,1317,2002,635,2054,672,832,448,414,262,232,264,68,78,510,401
0500000US45079,45079,"Richland County, South Carolina",89421,3242,1819,824,6050,1401,7359,1211,4379,803,3686,890,4399,1067,4549,1067,5730,1261,6131,1060,14149,2292,10700,1892,10295,1719,5152,1079,2554,1001,1558,758,497,344,414,227
0500000US45083,45083,"Spartanburg County, South Carolina",79280,2679,3795,829,10639,1370,7926,1134,6720,1116,4262,1063,5083,1339,6204,1217,5193,1106,7007,1471,8894,1546,5196,1065,4869,1000,2182,646,883,520,192,152,103,120,132,131
0500000US45085,45085,"Sumter County, South Carolina",27078,1902,1857,570,3048,758,3482,843,2039,572,1990,749,1555,487,1874,612,1598,560,1097,504,3467,932,2541,645,1592,520,830,457,66,108,0,207,0,207,42,79
0500000US45091,45091,"York County, South Carolina",68780,2826,2336,712,4857,933,6513,1323,5293,1039,2899,792,2691,821,3182,731,3243,918,4652,1212,9577,1483,7565,1161,9141,1304,4150,936,1713,477,484,265,396,350,88,102
0500000US46099,46099,"Minnehaha County, South Dakota",47542,1897,270,193,1021,368,3419,653,3606,884,2742,557,2771,877,2937,661,2284,598,3036,719,8710,1190,6908,1032,5183,880,2540,623,1219,361,455,304,174,229,267,291
0500000US46103,46103,"Pennington County, South Dakota",29398,1309,252,218,1360,641,2260,666,2577,683,2486,748,2121,822,1697,590,1697,610,752,359,3630,713,3717,817,4322,1004,1442,574,327,205,406,276,52,62,300,250
0500000US47001,47001,"Anderson County, Tennessee",19958,1458,1204,609,2510,632,1442,548,2468,709,1995,471,1144,430,1544,578,1574,751,977,571,1858,679,858,326,1100,425,1103,572,110,112,0,204,0,204,71,65
0500000US47009,47009,"Blount County, Tennessee",38456,1789,1926,681,4709,1003,4023,940,3467,823,2076,679,1388,521,1641,674,2711,894,2259,662,5186,1033,3463,858,3114,831,1164,611,587,443,292,230,33,54,417,264
0500000US47011,47011,"Bradley County, Tennessee",26785,1599,833,351,2702,885,2792,780,1564,491,1945,745,1817,767,1783,638,1287,558,2575,842,4337,1124,2001,725,1758,618,1113,516,121,148,78,126,0,204,79,131
0500000US47037,47037,"Davidson County, Tennessee",150725,3602,1023,449,5803,1011,9124,1286,10282,1386,8102,1452,7965,1273,6778,1305,8088,1449,10070,1497,24452,1827,20937,2145,17391,2064,9798,1659,5397,1031,2114,592,1297,462,2104,651
0500000US47059,47059,"Greene County, Tennessee",19051,1369,1403,532,3587,794,2064,682,2285,603,737,358,1317,590,1768,637,1284,498,810,455,1445,581,762,346,1385,584,19,32,51,67,79,135,55,93,0,204
0500000US47065,47065,"Hamilton County, Tennessee",92169,2523,2237,749,6217,991,12630,1511,7199,1149,5595,1066,4328,983,4280,928,4746,1081,4358,908,12383,1805,9384,1560,10307,1414,5176,1058,1602,614,1050,341,223,176,454,259
0500000US47093,47093,"Knox County, Tennessee",116549,2893,3510,868,8696,1206,12645,1409,11385,1733,6675,1006,4081,914,6058,1113,6970,1098,6746,1101,15660,1775,10524,1505,12775,1864,5356,1230,2874,766,1075,355,481,285,1038,372
0500000US47113,47113,"Madison County, Tennessee",23131,1365,349,195,1725,560,2223,707,2835,740,2335,727,1569,446,1378,550,1441,581,1650,665,3071,785,1406,520,1919,717,951,455,55,65,0,204,146,154,78,120
0500000US47119,47119,"Maury County, Tennessee",23359,1441,959,548,1700,713,3199,810,1966,622,1929,673,946,526,1295,493,1316,494,1538,557,2571,747,2158,637,2551,743,670,476,310,234,170,133,27,49,54,104
0500000US47125,47125,"Montgomery County, Tennessee",41704,2536,584,343,2422,839,3545,964,2776,736,1455,520,2422,783,2332,814,2669,876,3311,1020,7697,1581,4112,1112,5420,1499,2587,1016,122,122,163,192,27,48,60,97
0500000US47141,47141,"Putnam County, Tennessee",19388,1197,407,227,2900,747,2595,680,1594,516,1313,573,1827,666,679,319,778,352,1184,612,2174,642,1807,714,1378,562,488,310,264,347,0,204,0,204,0,204
0500000US47147,47147,"Robertson County, Tennessee",18341,981,204,178,1007,454,1544,511,1502,514,1120,604,1280,532,677,383,975,475,816,335,3154,849,2218,693,2096,675,948,418,701,419,14,25,44,81,41,75
0500000US47149,47149,"Rutherford County, Tennessee",73496,2844,1000,453,3976,1026,5613,944,4878,968,3773,874,2885,1017,2788,983,4743,1341,6099,1251,14668,1964,8193,1364,10032,1663,2366,792,1351,536,442,319,551,396,138,168
0500000US47155,47155,"Sevier County, Tennessee",25161,1816,1666,693,3104,827,3173,760,1356,607,1697,721,1569,670,1485,626,1886,814,1490,661,2382,798,2690,955,1680,673,855,632,19,32,0,204,109,141,0,204
0500000US47157,47157,"Shelby County, Tennessee",187543,4372,3543,743,7931,1184,13557,1886,12169,1573,12900,1842,10114,1349,9445,1118,9016,1635,11610,1710,26288,2517,19800,2383,26534,2294,12162,1856,5314,1264,3210,822,1050,460,2900,805
0500000US47163,47163,"Sullivan County, Tennessee",46375,1983,3413,882,6422,1150,6050,905,4860,1065,2800,808,3781,971,3244,770,2777,789,1676,574,4646,997,2258,682,2943,876,752,376,554,306,95,113,0,204,104,121
0500000US47165,47165,"Sumner County, Tennessee",47469,1956,970,524,2378,601,4591,933,3445,752,3171,849,1271,431,1721,682,1841,612,2791,730,6170,1135,5376,1195,8878,1411,2297,692,1420,589,543,363,323,341,283,229
0500000US47179,47179,"Washington County, Tennessee",32840,1826,1551,581,3421,948,3745,868,2683,881,2049,650,1457,510,1694,575,2205,762,2482,771,3520,912,3231,902,2177,688,1153,514,984,557,161,175,127,155,200,192
0500000US47187,47187,"Williamson County, Tennessee",57998,2176,403,250,1693,761,2846,676,2934,729,2911,782,3070,702,1930,868,1064,407,1376,432,4347,1144,5824,1486,9064,1554,8083,1287,5101,862,3069,608,1843,592,2440,533
0500000US47189,47189,"Wilson County, Tennessee",34258,1699,753,638,1524,491,3785,981,2620,757,1626,569,1285,422,835,415,1774,704,1340,521,4748,889,4212,966,5324,1264,3074,1051,691,394,401,264,199,203,67,111
0500000US48005,48005,"Angelina County, Texas",18654,1685,737,427,1866,679,2712,973,2796,907,1685,712,866,459,1227,656,1116,610,878,454,881,501,1841,839,897,492,977,517,153,174,0,220,0,220,22,40
0500000US48021,48021,"Bastrop County, Texas",21273,1660,1118,753,1010,512,710,498,1869,788,1611,673,1349,701,1899,987,1048,541,1570,696,2735,1364,2036,868,2683,965,622,419,318,287,224,276,190,224,281,266
0500000US48027,48027,"Bell County, Texas",64025,2736,1106,450,3257,994,4836,1101,4256,906,4030,889,3199,1015,3945,1074,4260,887,5037,1043,9823,1632,8127,1655,7460,1423,2536,714,868,366,618,460,286,233,381,300
0500000US48029,48029,"Bexar County, Texas",363812,6470,10050,1287,19866,1870,25504,2130,25714,2081,21444,1983,18538,2142,17861,1841,20882,2290,20038,2348,48331,3403,39147,3114,48292,3587,23204,2261,10858,1591,5755,1075,3212,826,5116,1058
0500000US48037,48037,"Bowie County, Texas",21039,1555,1483,571,1344,580,1599,548,2206,687,2304,893,1155,477,2784,1027,1144,530,919,513,2254,608,1436,483,1594,748,559,347,102,132,66,114,0,220,90,156
0500000US48039,48039,"Brazoria County, Texas",83719,3169,3355,1030,3979,825,4286,1037,5178,1078,4379,1089,3877,1007,4222,1215,4952,1496,3253,1185,7889,1695,8098,1687,12602,2024,10276,2122,4881,1594,1640,918,437,298,415,352
0500000US48041,48041,"Brazos County, Texas",36187,2149,1055,590,1421,676,2325,767,2360,821,2196,950,2407,792,2328,795,1548,607,1588,522,4228,1137,3974,975,5416,1044,2061,702,1367,572,1134,609,380,251,399,306
0500000US48061,48061,"Cameron County, Texas",80089,2941,6851,1402,11381,1507,10973,1782,8873,1790,5112,1038,4894,1083,4959,1255,5281,1273,3476,1078,6485,1273,4936,1250,4132,1086,1454,554,352,236,633,558,224,266,73,92
0500000US48085,48085,"Collin County, Texas",222674,3736,1118,595,1538,510,3006,887,6871,1361,7093,1609,9224,1591,10058,1579,7620,1457,8848,1463,18334,2135,22112,2333,47358,2909,32056,2879,22050,2595,12909,1849,5609,1265,6870,1109
0500000US48091,48091,"Comal County, Texas",35560,1658,939,593,1093,394,2546,766,1900,697,1392,536,1714,646,1329,543,1711,592,909,355,4644,978,3352,777,5615,1162,3036,969,2564,802,1816,675,658,400,342,251
0500000US48099,48099,"Coryell County, Texas",13605,1097,841,539,721,330,1633,547,1094,333,925,449,993,450,907,419,621,326,1011,472,1908,751,1289,500,1203,422,296,176,163,176,0,220,0,220,0,220
0500000US48113,48113,"Dallas County, Texas",456243,6705,9463,1523,18272,1818,26430,2431,28917,2286,29587,2685,23391,2386,21389,2310,22053,2133,22797,2421,62582,3946,54895,3513,56406,4024,29046,2424,18676,2024,9550,1587,6924,1072,15865,1553
0500000US48121,48121,"Denton County, Texas",179336,3142,995,484,2983,882,2975,687,5207,990,5869,956,6413,1338,7957,1325,6114,1168,4918,1121,18909,2627,21405,2047,38567,2526,22866,2201,14721,1933,8837,1352,5270,1010,5330,1010
0500000US48135,48135,"Ector County, Texas",32908,2097,1372,553,2657,881,3701,876,3169,944,2829,744,1763,746,2156,879,1746,639,1385,628,3902,1178,1979,647,3875,910,1175,699,793,552,71,129,141,164,194,223
0500000US48139,48139,"Ellis County, Texas",40836,1641,873,381,915,413,1953,635,2389,716,3082,905,2639,822,1617,544,1560,646,2687,838,4783,1059,5748,1071,7255,1289,2615,823,1672,573,643,313,283,217,122,127
0500000US48141,48141,"El Paso County, Texas",160488,4842,6771,1059,12700,1534,16740,1781,12784,1772,11088,1816,7707,1311,8999,1523,9820,1377,11700,2071,19998,2228,17336,2995,15305,2240,5042,1228,2164,677,1183,626,250,206,901,660
0500000US48157,48157,"Fort Bend County, Texas",174116,4566,1148,606,2567,803,3316,831,4763,1041,6128,1557,6396,1370,7606,1563,5921,1259,6709,1470,15876,2301,17711,2004,35279,3586,25664,3628,16096,2554,8373,1552,4786,1589,5777,1420
0500000US48167,48167,"Galveston County, Texas",77330,2508,1549,767,4365,1101,4696,966,4440,890,3775,966,3005,945,2991,823,3014,927,3463,975,8471,1385,7276,1496,16110,2063,5767,1310,3831,1052,2432,1310,991,497,1154,578
0500000US48181,48181,"Grayson County, Texas",31842,1663,1158,382,2252,648,3159,881,3559,778,2052,599,2151,680,1533,531,1612,578,1624,471,5415,1278,2883,852,2003,554,1112,512,530,343,541,417,153,125,105,125
0500000US48183,48183,"Gregg County, Texas",26668,1829,1049,404,2116,686,3560,854,2244,707,1651,603,1598,696,1183,617,1664,682,1927,783,3691,805,2017,753,2122,845,808,423,250,209,416,345,65,110,307,196
0500000US48187,48187,"Guadalupe County, Texas",39444,1572,1562,795,3033,847,2535,817,2168,627,2157,708,2455,764,1140,428,1693,609,1859,733,4010,982,5324,1105,7303,1199,2637,632,1060,463,333,227,0,220,175,155
0500000US48201,48201,"Harris County, Texas",862465,10205,20102,2345,38511,3451,46891,3345,50472,4280,47480,3356,42062,3235,34465,3026,42429,2865,39180,3225,109857,6070,102132,5735,135801,7558,62651,4671,33848,2981,19281,2314,11918,1670,25385,2245
0500000US48203,48203,"Harrison County, Texas",17035,1304,1143,577,1689,706,1770,661,2906,807,848,374,1276,514,1022,463,937,434,812,575,1925,535,1076,461,1145,487,345,267,141,170,0,220,0,220,0,220
0500000US48209,48209,"Hays County, Texas",43597,2456,339,289,1273,663,899,459,2281,1005,3154,1176,1598,665,1709,718,2032,664,2568,1066,4326,1112,5040,1406,7944,1374,3900,1156,3241,1088,1857,690,1005,526,431,270
0500000US48213,48213,"Henderson County, Texas",22982,1700,1533,682,2539,720,2866,773,2527,641,1850,728,1500,496,1272,485,1389,697,914,393,2498,733,2065,648,1367,474,338,227,197,133,0,220,64,118,63,108
0500000US48215,48215,"Hidalgo County, Texas",155421,4057,10444,1579,21593,2289,20789,2803,17514,2589,11723,2020,9745,1821,9413,1780,8052,1455,7515,1542,11260,1797,11173,1811,10946,1797,3176,1061,1214,551,616,545,88,139,160,120
0500000US48231,48231,"Hunt County, Texas",22107,1209,914,465,1942,746,1776,545,2292,656,1704,524,1909,657,1186,474,444,229,1643,901,2513,750,1737,659,1556,511,1479,669,651,414,77,95,147,218,137,117
0500000US48245,48245,"Jefferson County, Texas",57500,2842,2851,790,6208,1191,6339,1119,6096,1146,3404,842,3611,999,2261,780,3043,801,3088,808,7177,1444,4104,1044,6042,1456,1781,641,557,272,339,522,263,284,336,346
0500000US48251,48251,"Johnson County, Texas",39392,1970,1103,536,2198,833,4175,1039,3691,891,2665,755,2434,848,1717,561,1828,767,3090,842,4552,901,4940,1056,4162,1048,1840,643,609,428,170,177,121,204,97,119
0500000US48257,48257,"Kaufman County, Texas",27335,1577,162,124,1424,524,1775,591,1517,546,1506,454,993,399,1053,431,2021,759,1301,610,3288,796,4338,920,4800,811,2203,714,710,292,91,100,98,87,55,78
0500000US48291,48291,"Liberty County, Texas",19225,1466,1210,671,2113,904,2862,1067,2466,920,1427,704,928,475,836,470,1048,564,930,464,1841,919,998,616,1465,586,912,581,57,60,57,104,0,220,75,121
0500000US48303,48303,"Lubbock County, Texas",62582,2972,3030,991,3863,901,4475,957,4407,967,5189,1199,4575,1089,3311,824,3665,942,4063,1037,6854,1309,5815,1047,5248,1021,4333,1167,1499,736,643,331,948,535,664,340
0500000US48309,48309,"McLennan County, Texas",51540,2353,1491,476,2931,666,3945,766,4619,905,3906,915,3442,886,2603,636,3746,881,3784,1034,6276,1076,6319,1015,4333,982,2376,831,757,513,295,280,380,364,337,263
0500000US48329,48329,"Midland County, Texas",35072,2176,1738,709,1275,558,2512,1075,2505,768,2465,768,2288,791,1516,555,1595,656,1240,456,3699,1121,3881,1151,4466,1081,2777,890,1549,617,845,518,376,364,345,301
0500000US48339,48339,"Montgomery County, Texas",136365,4572,3293,1084,3921,1300,9641,2197,6584,1589,5927,1456,5752,1233,6627,1620,8693,1715,4440,1153,14548,2111,14765,2749,17162,2844,11915,2217,9500,2405,6138,1860,2376,921,5083,1580
